id,roomid,parentid,created_time,type,content,username,useraddress
6910,3188,\N,"2014-10-24 11:34:02","text","I&#39;m also unsure the purpose of this assignment - do you think it&#39;s just a discussion or is there other collaborative tasks to do?","CKS010","87.113.254.138:57338"
6911,3195,\N,"2014-10-24 11:34:47","presence","join","VirtualCarolyn","128.2.220.118:49374"
6912,3195,\N,"2014-10-24 11:34:57","presence","join","tilepapa","178.59.106.115:65532"
6913,3192,\N,"2014-10-24 11:34:59","text","It's nearly time to proceed - please finish discussing this one.","VirtualCarolyn","128.2.220.118:49372"
6914,3195,\N,"2014-10-24 11:35:00","presence","join","Jenalman","72.238.1.196:53542"
6915,3195,\N,"2014-10-24 11:35:01","text"," \
In this collaborative activity, we will reflect on what you have learned about the field of learning analytics. First, take a couple of minutes to introduce yourselves.\
    ","VirtualCarolyn","128.2.220.118:49374"
6916,3195,\N,"2014-10-24 11:35:11","text","When you've finished introducing each other, press the \We're Ready\ button (or type \ready\) to begin.","VirtualCarolyn","128.2.220.118:49374"
6917,3192,\N,"2014-10-24 11:35:13","presence","leave","abraham","193.146.228.26:47501"
6918,3195,\N,"2014-10-24 11:35:44","text","Hello my name is Timos from Greece","tilepapa","178.59.106.115:65532"
6919,3188,\N,"2014-10-24 11:36:00","text","My impression is that this is it.  the ProSolo is an interesting tool but writing your own goals&#x2F;tasks is a bit confusing","Rob","134.39.179.69:56448"
6920,3195,\N,"2014-10-24 11:36:03","ready","ready","tilepapa","178.59.106.115:65532"
6921,3195,\N,"2014-10-24 11:36:05","private","Thanks, tilepapa. Hang on until everyone else is ready...","VirtualCarolyn","128.2.220.118:49374"
6922,3195,\N,"2014-10-24 11:36:12","text","Hi! This is Jen and I live in Orlando, FL USA","Jenalman","72.238.1.196:53542"
6923,3192,\N,"2014-10-24 11:36:15","text","\
Now that you have viewed the videos, share what you found most interesting about learning analytics.\
    ","VirtualCarolyn","128.2.220.118:49372"
6924,3192,\N,"2014-10-24 11:36:21","ready","global unready","VirtualCarolyn","128.2.220.118:49372"
6925,3192,\N,"2014-10-24 11:36:23","text","Press or type \ready\ when you finished the discussion.","VirtualCarolyn","128.2.220.118:49372"
6926,3195,\N,"2014-10-24 11:36:34","ready","ready","Jenalman","72.238.1.196:53542"
6927,3195,\N,"2014-10-24 11:36:35","text","Okay, everyone. Let's move on...","VirtualCarolyn","128.2.220.118:49374"
6928,3195,\N,"2014-10-24 11:36:37","ready","global unready","VirtualCarolyn","128.2.220.118:49374"
6929,3195,\N,"2014-10-24 11:36:39","text","\
Now that you have viewed the videos, share what you found most interesting about learning analytics.\
    ","VirtualCarolyn","128.2.220.118:49374"
6930,3195,\N,"2014-10-24 11:36:45","ready","global unready","VirtualCarolyn","128.2.220.118:49374"
6931,3195,\N,"2014-10-24 11:36:47","text","Take your time to discuss this - we'll move on when everyone is ready.","VirtualCarolyn","128.2.220.118:49374"
6932,3195,\N,"2014-10-24 11:37:07","text","Social Network Analysis it is! ","tilepapa","178.59.106.115:65532"
6933,3195,\N,"2014-10-24 11:37:34","text","I think the idea of using data to drive instruction is very interesting.","Jenalman","72.238.1.196:53542"
6934,3195,\N,"2014-10-24 11:37:37","ready","ready","Jenalman","72.238.1.196:53542"
6935,3195,\N,"2014-10-24 11:37:41","private","Thanks, Jenalman. Hang on until everyone else is ready...","VirtualCarolyn","128.2.220.118:49374"
6936,3195,\N,"2014-10-24 11:37:47","ready","ready","tilepapa","178.59.106.115:65532"
6937,3195,\N,"2014-10-24 11:37:47","text","Moving on...","VirtualCarolyn","128.2.220.118:49374"
6938,3195,\N,"2014-10-24 11:37:49","ready","global unready","VirtualCarolyn","128.2.220.118:49374"
6939,3195,\N,"2014-10-24 11:37:51","text","\
Regarding learning analytics tools, did you find the classifications of a) proprietary/open source and b) single functionally/Integrated suites to be useful? How would you improve these classifications to make them more relevant to educators starting with analytics toolsets?\
    ","VirtualCarolyn","128.2.220.118:49374"
6940,3198,\N,"2014-10-24 11:37:57","presence","join","VirtualCarolyn","128.2.220.118:49376"
6941,3195,\N,"2014-10-24 11:38:03","ready","global unready","VirtualCarolyn","128.2.220.118:49374"
6942,3195,\N,"2014-10-24 11:38:05","text","Once you've fully discussed this, press the \We're Ready\ button (or type \ready\).","VirtualCarolyn","128.2.220.118:49374"
6943,3198,\N,"2014-10-24 11:38:05","presence","join","StephenHarrington","98.110.161.51:62247"
6944,3198,\N,"2014-10-24 11:38:09","text"," \
In this collaborative activity, we will reflect on what you have learned about the field of learning analytics. First, take a couple of minutes to introduce yourselves.\
    ","VirtualCarolyn","128.2.220.118:49376"
6945,3198,\N,"2014-10-24 11:38:17","presence","join","Elen","187.106.92.115:49522"
6946,3198,\N,"2014-10-24 11:38:19","text","When you've finished introducing each other, press the \We're Ready\ button (or type \ready\) to begin.","VirtualCarolyn","128.2.220.118:49376"
6947,3198,\N,"2014-10-24 11:38:25","text","Hi VirtualCarolyn!","StephenHarrington","98.110.161.51:62247"
6948,3188,\N,"2014-10-24 11:38:32","text","I can see a lot of potential with the tools like ProSolo and Tableau but I think to better understand them I&#39;d need to start on some structured assignments","CKS010","87.113.254.138:57338"
6949,3188,\N,"2014-10-24 11:38:37","text","I think if you push &quot;were ready&quot; it will move on but I am not sure","Rob","134.39.179.69:56448"
6950,3188,\N,"2014-10-24 11:38:41","ready","unready","CKS010","87.113.254.138:57338"
6951,3188,\N,"2014-10-24 11:38:41","ready","ready","CKS010","87.113.254.138:57338"
6952,3198,\N,"2014-10-24 11:38:42","text","Hi Stephen !","Elen","187.106.92.115:49522"
6953,3198,\N,"2014-10-24 11:38:44","text","Or should I have said hi Ellen?","StephenHarrington","98.110.161.51:62247"
6954,3188,\N,"2014-10-24 11:38:53","text","tried that, didn&#39;t seem to do anything","CKS010","87.113.254.138:57338"
6955,3195,\N,"2014-10-24 11:38:53","text","I would count more to the vissualisation part","tilepapa","178.59.106.115:65532"
6956,3198,\N,"2014-10-24 11:39:02","text","Hi Ellen, I&#39;m completely new to this, so apologies for mistakes!","StephenHarrington","98.110.161.51:62247"
6957,3198,\N,"2014-10-24 11:39:05","text","yeah! it&#39;s me... Elen...","Elen","187.106.92.115:49522"
6958,3198,\N,"2014-10-24 11:39:10","text","me too !!!","Elen","187.106.92.115:49522"
6959,3198,\N,"2014-10-24 11:39:19","text","where are you from??","Elen","187.106.92.115:49522"
6960,3195,\N,"2014-10-24 11:39:21","text","Hey Jen, wot&#39;s your nickname on prosolo so I can follow you?","tilepapa","178.59.106.115:65532"
6961,3198,\N,"2014-10-24 11:39:29","text","Arlington, MA","StephenHarrington","98.110.161.51:62247"
6962,3188,\N,"2014-10-24 11:39:31","text","same here so maybe I dont get this!  I thought it would take us through a guided discussion but maybe not","Rob","134.39.179.69:56448"
6963,3195,\N,"2014-10-24 11:39:33","text","I have to be honest. I am very new to the world of learning analytics and I did not entirely understand tool sets.","Jenalman","72.238.1.196:53542"
6964,3198,\N,"2014-10-24 11:39:33","text","and you?","StephenHarrington","98.110.161.51:62247"
6965,3188,\N,"2014-10-24 11:39:41","ready","unready","CKS010","87.113.254.138:57338"
6966,3195,\N,"2014-10-24 11:39:43","ready","ready","tilepapa","178.59.106.115:65532"
6967,3198,\N,"2014-10-24 11:39:44","text","I am from Brazil","Elen","187.106.92.115:49522"
6968,3188,\N,"2014-10-24 11:39:44","ready","ready","CKS010","87.113.254.138:57338"
6969,3195,\N,"2014-10-24 11:39:45","private","Thanks, tilepapa. Hang on until everyone else is ready...","VirtualCarolyn","128.2.220.118:49374"
6970,3195,\N,"2014-10-24 11:39:47","ready","ready","Jenalman","72.238.1.196:53542"
6971,3195,\N,"2014-10-24 11:39:47","text","Moving on...","VirtualCarolyn","128.2.220.118:49374"
6972,3195,\N,"2014-10-24 11:39:49","ready","global unready","VirtualCarolyn","128.2.220.118:49374"
6973,3195,\N,"2014-10-24 11:39:51","text","\
Reflect on the structure of the dual-layer structure of the course. Describe your experience of coming to understand different course elements.\
    ","VirtualCarolyn","128.2.220.118:49374"
6974,3198,\N,"2014-10-24 11:39:53","text","Cool, same timezone anyway.","StephenHarrington","98.110.161.51:62247"
6975,3195,\N,"2014-10-24 11:39:59","ready","global unready","VirtualCarolyn","128.2.220.118:49374"
6976,3195,\N,"2014-10-24 11:40:01","text","Press or type \ready\ when you finished the discussion.","VirtualCarolyn","128.2.220.118:49374"
6977,3198,\N,"2014-10-24 11:40:27","text","yeah","Elen","187.106.92.115:49522"
6978,3198,\N,"2014-10-24 11:40:34","text","I&#39;m a serial edX-er, this is my 20th course, but this one is so different than all the others and I&#39;m confused about what this exercise is all about.","StephenHarrington","98.110.161.51:62247"
6979,3195,\N,"2014-10-24 11:41:06","text","it&#39;s confusing but I hope to find a way","tilepapa","178.59.106.115:65532"
6980,3195,\N,"2014-10-24 11:41:09","ready","ready","tilepapa","178.59.106.115:65532"
6981,3195,\N,"2014-10-24 11:41:11","private","Thanks, tilepapa. Hang on until everyone else is ready...","VirtualCarolyn","128.2.220.118:49374"
6982,3198,\N,"2014-10-24 11:41:26","text","great! this is my 2th course. I I agree with you","Elen","187.106.92.115:49522"
6983,3188,\N,"2014-10-24 11:41:39","ready","unready","CKS010","87.113.254.138:57338"
6984,3188,\N,"2014-10-24 11:41:40","ready","ready","CKS010","87.113.254.138:57338"
6985,3188,\N,"2014-10-24 11:41:41","ready","unready","CKS010","87.113.254.138:57338"
6986,3198,\N,"2014-10-24 11:41:41","text","do you have any experience in Learning Analytics?","Elen","187.106.92.115:49522"
6987,3198,\N,"2014-10-24 11:42:03","text","Okay, let's get ready to finish up the discussion.","VirtualCarolyn","128.2.220.118:49376"
6988,3192,\N,"2014-10-24 11:42:21","text","Okay, let's get ready to finish up the discussion.","VirtualCarolyn","128.2.220.118:49372"
6989,3195,\N,"2014-10-24 11:42:24","text","I thing it&#39;s very challenging, what about you Jen\
","tilepapa","178.59.106.115:65532"
6990,3195,\N,"2014-10-24 11:42:45","text","I think dual layer instruction is certainly something that needs to be developed to meet the needs of future learners. I think it&#39;s great that the developers of this course are being transparent in this process. It&#39;s unnerving for me as a learner but the educator in me is fascinated by all the challenges.","Jenalman","72.238.1.196:53542"
6991,3195,\N,"2014-10-24 11:43:04","ready","unready","tilepapa","178.59.106.115:65532"
6992,3195,\N,"2014-10-24 11:43:06","ready","ready","tilepapa","178.59.106.115:65532"
6993,3195,\N,"2014-10-24 11:43:07","private","Hang on until everyone is ready, tilepapa.","VirtualCarolyn","128.2.220.118:49374"
6994,3198,\N,"2014-10-24 11:43:13","text","Not really.  I&#39;m trained as a physicists, know programming, some other things.  I used to take my oldest boy to MIT when they first were developing scratch.  I&#39;ve been taking classes on machine learning and know how to run an edX server, but the field is new to me.  How about you?","StephenHarrington","98.110.161.51:62247"
6995,3198,\N,"2014-10-24 11:43:21","text","\
Now that you have viewed the videos, share what you found most interesting about learning analytics.\
    ","VirtualCarolyn","128.2.220.118:49376"
6996,3198,\N,"2014-10-24 11:43:27","ready","global unready","VirtualCarolyn","128.2.220.118:49376"
6997,3198,\N,"2014-10-24 11:43:29","text","Take your time to discuss this - we'll move on when everyone is ready.","VirtualCarolyn","128.2.220.118:49376"
6998,3188,\N,"2014-10-24 11:43:31","text","have you got any goals&#x2F;aspirations for what to use these tools for in your work, or were you looking for the course to inspire you with ideas?","CKS010","87.113.254.138:57338"
6999,3195,\N,"2014-10-24 11:43:54","text","I agree","tilepapa","178.59.106.115:65532"
7000,3195,\N,"2014-10-24 11:43:56","ready","unready","tilepapa","178.59.106.115:65532"
7001,3195,\N,"2014-10-24 11:43:56","ready","ready","tilepapa","178.59.106.115:65532"
7002,3195,\N,"2014-10-24 11:43:57","private","Thanks, tilepapa. Hang on until everyone else is ready...","VirtualCarolyn","128.2.220.118:49374"
7003,3195,\N,"2014-10-24 11:44:00","presence","leave","Jenalman","72.238.1.196:53542"
7004,3195,\N,"2014-10-24 11:44:16","text","Great!","tilepapa","178.59.106.115:65532"
7005,3195,\N,"2014-10-24 11:44:18","ready","unready","tilepapa","178.59.106.115:65532"
7006,3195,\N,"2014-10-24 11:44:19","ready","ready","tilepapa","178.59.106.115:65532"
7007,3195,\N,"2014-10-24 11:44:19","text","Moving on...","VirtualCarolyn","128.2.220.118:49374"
7008,3192,\N,"2014-10-24 11:44:21","ready","ready","Xiaojing","129.74.243.77:49724"
7009,3195,\N,"2014-10-24 11:44:21","ready","global unready","VirtualCarolyn","128.2.220.118:49374"
7010,3192,\N,"2014-10-24 11:44:23","text","\
Regarding learning analytics tools, did you find the classifications of a) proprietary/open source and b) single functionally/Integrated suites to be useful? How would you improve these classifications to make them more relevant to educators starting with analytics toolsets?\
    ","VirtualCarolyn","128.2.220.118:49372"
7011,3195,\N,"2014-10-24 11:44:23","text","\
Now this activity has come to an end.  Thanks for a great chat!\
    ","VirtualCarolyn","128.2.220.118:49374"
7012,3192,\N,"2014-10-24 11:44:25","text","I&#39;m fascinated by the potential impact that learning analytics can have in education.","Xiaojing","129.74.243.77:49724"
7013,3195,\N,"2014-10-24 11:44:32","presence","leave","VirtualCarolyn","128.2.220.118:49374"
7014,3192,\N,"2014-10-24 11:44:35","ready","global unready","VirtualCarolyn","128.2.220.118:49372"
7015,3188,\N,"2014-10-24 11:44:35","text","I have developed an extensive tracking database for our grant and continue to look for ways to mine valuable insight from all the student data we are capturing.","Rob","134.39.179.69:56448"
7016,3192,\N,"2014-10-24 11:44:37","text","Press or type \ready\ when you finished the discussion.","VirtualCarolyn","128.2.220.118:49372"
7017,3195,\N,"2014-10-24 11:45:00","text","Thank you! Virtual speaker ","tilepapa","178.59.106.115:65532"
7018,3195,\N,"2014-10-24 11:45:02","ready","ready","tilepapa","178.59.106.115:65532"
7019,3198,\N,"2014-10-24 11:45:46","text","ready to begin?","StephenHarrington","98.110.161.51:62247"
7020,3195,\N,"2014-10-24 11:45:56","presence","join","Jenalman","172.56.26.80:28859"
7021,3198,\N,"2014-10-24 11:46:04","text","I am computer scientist. I am a doctoral student and I have plans to work with this topic in my research.\
","Elen","187.106.92.115:49522"
7022,3202,\N,"2014-10-24 11:46:08","presence","join","VirtualCarolyn","128.2.220.118:49378"
7023,3198,\N,"2014-10-24 11:46:13","text","let&#39;s move on","Elen","187.106.92.115:49522"
7024,3198,\N,"2014-10-24 11:46:16","ready","ready","StephenHarrington","98.110.161.51:62247"
7025,3198,\N,"2014-10-24 11:46:17","private","Hang on until everyone is ready, StephenHarrington.","VirtualCarolyn","128.2.220.118:49376"
7026,3195,\N,"2014-10-24 11:46:21","text","Sorry I got kicked off the internet","Jenalman","172.56.26.80:28859"
7027,3195,\N,"2014-10-24 11:46:31","text","Are you still there?","Jenalman","172.56.26.80:28859"
7028,3198,\N,"2014-10-24 11:46:31","text","ok, I clicked we&#39;re ready.","StephenHarrington","98.110.161.51:62247"
7029,3202,\N,"2014-10-24 11:46:33","presence","join","alxkar","79.107.39.195:59909"
